"ACA_Tracking__c","Account_Source_Detail__c","Account_Source_Options__c","Account_Status__c","Account_Type__c","AccountSource","Adoption_Date__c","Banking_Information__c","Benefits_Plan__c","Bill_Rate__c","BillingCity","BillingPostalCode","BillingState","BillingStreet","Business_Structure__c","Check_Date__c","Client_Expectations__c","Client_Legal_Name__c","Client_Prioritieis__c","Close_Date__c","COBRA__c","COI__c","COI_Renewal_Date__c","Company_HQ_State__c","Company_Start_Date__c","Cost_Centers__c","CPEO_Form_8973_Sent_to_IRS__c","CreatedDate","Current_Payroll_PEO_Provider__c","DBA_Name__c","Delivery_Method__c","Description","E_Verify__c","E_Verify_Connector__c","EAP__c","Effective_Date__c","EIN__c","Employee_Data_Import_Received__c","Employee_Types__c","EPLI__c","Exemptions__c","Fax","First_Check_Date__c","First_Pay_Period__c","FMLA__c","Funding_Method__c","History_Required__c","HR_Contact__c","HR_Team__c","HRIS__c","Id","Important_Information__c","Industry","Job_Costing_Requested__c","Master_401k__c","Master_Ancillary__c","Master_Handbook__c","Master_Health__c","Master_Plan_Effective_Date__c","Master_WC__c","NACIS_Code__c","NAIC_Code__c","Name","Number_of_Pay_Periods__c","NumberOfEmployees","Onboarding_Method__c","Operating_Status__c","Ownership","ParentId","Pay_Frequency__c","Pay_Period_1__c","Pay_Period_2__c","Pay_Period_3__c","Pay_Period_4__c","Pay_Period_End__c","Pay_Period_Start__c","Payroll__c","Payroll_Contact__c","Payroll_Personnel__c","Payroll_Platform__c","Period_1_End__c","Period_1_Pay_Date__c","Period_1_Start__c","Period_2_End__c","Period_2_Pay_Date__c","Period_2_Start__c","Period_3_End__c","Period_3_Pay_Date__c","Period_3_Start__c","Period_4_End__c","Period_4_Pay_Date__c","Period_4_Start__c","Phone","Plan_ID__c","Plan_Start_Date__c","Pretty_Contribution__c","Pretty_Eligibility__c","Previous_Payroll_Provider__c","Prior_Payroll_Provider__c","Quarterly_Announcement__c","Rating","Reason_for_leaving__c","Referrer_Name__c","Retirement_Deduction_Codes_Needed__c","Sales_Commitments__c","Scheduled_Termination_Date__c","Semi_Monthly_Pay_Day__c","Semi_Monthly_Pay_Period_1_End__c","Semi_Monthly_Pay_Period_1_Pay_Day__c","Semi_Monthly_Pay_Period_1_Start__c","Semi_Monthly_Pay_Period_2_End__c","Semi_Monthly_Pay_Period_2_Pay_Day__c","Semi_Monthly_Pay_Period_2_Start__c","Semi_Monthly_Pay_Period_Days__c","Service_ACA__c","ShippingCity","ShippingPostalCode","ShippingState","ShippingStreet","Special_Instructions__c","Spending_Plan__c","Stand_Alone_Renewal_Date__c","State_SUTA__c","State_SUTA_Rate__c","States__c","Tax_Exempt_Status__c","Term_Date__c","Term_Notification_Date__c","Term_Reason__c","Term_Reason_Detail__c","Time_Clock_Types__c","TLM__c","Track_Accruals__c","Type","UKG_Short_name__c","Vesting_Schedule__c","Website","Weekly_Pay_Day__c","Weekly_Period_End__c","Weekly_Period_Start__c","Welcome_Call_Completed__c","Welcome_Call_Date__c","Worklio_Client_Number__c","Year_Business_Started__c"
"false","","","Prospect","PEO","PEO Broker","","","","","Costa Mesa","92626","CA","600 Anton Blvd, Suite 1100","","","","","","","false","","","CA","","","false","2023-07-31T18:37:10.000Z","ADP TotalSource","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ000006zbFrYAI","","","","false","false","false","false","","false","","","Civic Tax Relief, Inc.","","42","","","","","Semi-Monthly","","","","","","","false","","","TBD","","","","","","","","","","","","","800.790.1507","","","","","","","false","","","","","","","","","","","","","","","false","Costa Mes","92626","CA","600 Anton Blvd, Suite 1100","","","","","","CA","","","","","","","false","false","","","","www.civictaxrelief.com","","","","false","","",""
"false","","","Prospect","PEO","Broker","","","","","West Hartford","06119","CT","1022 Blvd, Suite 215","","","","","","","false","","","CT","","","false","2023-08-01T15:17:08.000Z","","","","","false","false","false","","","false","","false","","","","","true","","","","false","false","001AJ00000709B3YAI","","","","true","true","false","true","","true","","","Communication Partners Group, LLC","","78","","","","","Biweekly","","","","","","","false","","","TBD","","","","","","","","","","","","","5555555555","","","","","","","false","","","","","","","","","","","","","","","false","West Hartford","06119","CT","1022 Blvd, Suite 215","","","","","","CA;CO;CT;FL;GA;IL;IN;ME;MD;MA;MO;NH;NJ;NY;NC;OK;PA;TN;TX;VA","","","","","","","false","false","","","","www.impactmedcom.com","","","","false","","",""
"false","PEO Spectrum-Joe Schnepf","PEO Spectrum","Prospect","","Broker","","","","","Atlanta","30306","GA","1075 Zonolite Road NE, Suite 6","","","","Vert Mobile, LLC","","","false","","","","","","false","2023-08-01T12:33:50.000Z","Justworks","","","","false","false","false","","","false","","false","","","","","true","","","","false","false","001AJ0000070CcWYAU","","","","true","true","false","true","","true","","","Vert Digital","","35","","","","","Semi-Monthly","","","","","","","false","","","TBD","","","","","","","","","","","","","470-387-1757","","","","","","","false","","","","","","","","","","","","","","","false","Atlanta","30306","GA","1075 Zonolite Road NE, Suite 6","","","","","","CO;GA;MD;MT;SC;TN;WI","","","","","","","false","false","","","","www.vertdigital.com","","","","false","","",""
"false","","Michael Rolison","Prospect","PEO","Broker","","","","","Huntsville","35805","AL","2227 Drake Avenue Southwest
Building 5","","","","","","","false","","","","","","false","2023-08-01T12:47:10.000Z","Engage","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000070CkBYAU","","","","false","false","false","false","","false","","","H2L Solutions, Inc","","56","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","false","Huntsville","35805","AL","2227 Drake Avenue Southwest","","","","","","AL;CO;ME;MI;NY;VA;WA","","","","","","","false","false","","","","","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Roswell","30075","GA","115 Walridge Trce","","","","","","","false","","","","","","false","2023-08-01T13:05:36.000Z","Insperity","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000070GRoYAM","","Healthcare","","false","false","false","false","","false","","621111","Bluprint Oncology Concepts LLC","","59","","","","","","","","","","","","false","","","","","","","","","","","","","","","","404.630.2902","","","","","","","false","","","","","","","","","","","","","","","false","Roswell","30075","GA","115 Walridge Trce","","","","","","AL;AZ;CA;CO;CT;FL;GA;IL;IN;LA;MD;MA;MI;NJ;NY;NC;OH;PA;TN;TX;WA","","","","","","","false","false","","","","www.itsbrightly.com","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Spring","77386","TX","24624 Interstate 45 North","","","","","","","false","","","","","","false","2023-08-01T13:51:36.000Z","Insperity","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000070HTBYA2","","","","false","false","false","false","","false","","","Cpat Global Llc","","50","","","","","","","","","","","","false","","","","","","","","","","","","","","","","832-585-8601","","","","","","","false","","","","","","","","","","","","","","","false","Spring","77386","TX","24624 Interstate 45 North","","","","","","CO;FL;TX","","","","","","","false","false","","","","cpat.com","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Arlington","22209","VA","1500 Wilson Boulevard","","","","","","","false","","","","","","false","2023-08-02T19:50:27.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000071CQqYAM","","","","false","false","false","false","","false","","","DT Institute","","39","","","","","","","","","","","","false","","","","","","","","","","","","","","","","757-647-1849","","","","","","","false","","","","","","","","","","","","","","","false","Arlington","22209","VA","1500 Wilson Boulevard","","","","","","CA;CT;MD;NC;VA;DC","","","","","","","false","false","","","","dt-institute.org","","","","false","","",""
"false","","","Prospect","PEO","PEO Broker","","","","","Richardson","75081","TX","851 International Pkwy., Suite 135","","","","","","","false","","","TX","","","false","2023-08-03T10:34:12.000Z","Insperity","","","","false","false","false","","","false","","false","","","","","true","","","","false","false","001AJ0000071pHeYAI","","Technology","","true","true","false","true","","true","","","Integrity Control Services","","27","","","","","Biweekly","","","","","","","false","","","Worklio","","","","","","","","","","","","","(972) 943-1101","","","","","","","false","","","","","","","","","","","","","","","false","Richardson","75081","TX","851 International Pkwy., Suite 135","","","","","","TX","","","","","","","false","false","","","","ics-tx.com","","","","false","","",""
"false","","4A's","Prospect","PEO","Association","","","","","Syracuse","13204","NY","760 West Genesee Street","","","","","","","false","","","NY","","","false","2023-08-03T13:26:53.000Z","","","","","false","false","false","","","false","Exempt;Non-Exempt","false","","","","","false","","","","false","false","001AJ000007210AYAQ","","","","false","false","false","false","","false","","","Pinckney Hugo","","100","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","false","Syracuse","13204","NY","760 West Genesee Street","","","","","","CT;FL;NY;OH","","","","","","","false","false","","","",".pinckneyhugogroup.com/","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Orangeburg","10962","NY","2 Glenshaw Street","","","","","","","false","","","","","","false","2023-08-03T13:53:54.000Z","ADP TotalSource","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ00000721Z9YAI","","","","false","false","false","false","","false","","","Aluf Plastics","","574","","","","","","","","","","","","false","","","","","","","","","","","","","","","","845-587-4405","","","","","","","false","","","","","","","","","","","","","","","false","Orangeburg","10962","NY","2 Glenshaw Street","","","","","","AL;MA;NY;TX;VA","","","","","","","false","false","","","","alufplastics.com/","","","","false","","",""
"false","","Michael Rolison","Client","PEO","Broker","","","","","Cary","27513","NC","1000 Centregreen Way","","","Barbara will run this payroll and it will  not be connected to Cary Medical in UKG -","","10-1 start","2023-08-21","false","","","NC","","","false","2023-08-03T14:19:54.000Z","TriNet","","","","false","false","false","","","false","","true","","","","","false","","","","false","false","001AJ00000721yzYAA","VIP Group.  All Salary.  Simple layout on UKG. No PTO.   Wants a 10-1 start.","","","false","true","false","true","","false","","","Infina Connect","","3","","","","","","","","","","","","true","","","UKG","","","","","","","","","","","","","+1 919-378-2200","","","","","","PropelHR","false","","","","","This company has Exec's for Dr. Tong's companies including Dr. Tong.  He owns Cary Medical. Will use Cary Medical medical.","","","","","","","","","","false","Cary","27513","NC","1000 Centregreen Way","Use Cary Medical for health plans and rates.","","","","","NC","","","","","","","false","false","","","","https://www.infinaconnect.com/","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Anaheim","92808","CA","South Old Springs Road","","","","","","","false","","","","","","false","2023-08-03T14:43:20.000Z","Insperity","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ00000722RfYAI","","","","false","false","false","false","","false","","541330","DRC-Engineering","","59","","","","","","","","","","","","false","","","","","","","","","","","","","","","","714) 685-6860 x300","","","","","","","false","","","","","","","","","","","","","","","false","Anaheim","92808","CA","160 South Old Springs Road","","","","","","CA;WA","","","","","","","false","false","","","","drc-eng.com/","","","","false","","",""
"false","","","Prospect","","Referral","","","","","","","UT","","","","","","","","false","","","","","","false","2023-08-04T12:35:51.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000072GnFYAU","","","","true","true","false","false","","true","","","Rikor Insurance Agency, LLC","","3","","","","","Semi-Monthly","","","","","","","false","","","Worklio","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","false","","","","","","","","","","FL;ID;UT","","","","","","","false","false","","","","","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Athens","30601","GA","100 Oneta Street","","","","","","","false","","","","","","false","2023-08-04T14:59:36.000Z","ADP TotalSource","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000072qh9YAA","","","","false","false","false","false","","false","","","Better Communities Collaborative","","140","","","","","","","","","","","","false","","","","","","","","","","","","","","","","762-728-9205","","","","","","","false","","","","","","","","","","","","","","","false","Athens","30601","GA","100 Oneta Street","","","","","","AL;FL;GA;NC;TN","","","","","","","false","false","","","","bc-collaborative.com","","","","false","","",""
"false","PEO Spectrum -Mary Beth Crowley","PEO Spectrum","Prospect","PEO","Broker","","","","","San Diego","92123","CA","5775 Chesapeake Court","","","","Southern California Veterinary Dental Specialty","","","false","","","CA","","","false","2023-08-04T19:37:18.000Z","","VDS Pets","","","false","false","false","","","false","","false","","","","","true","","","","false","false","001AJ0000072ut6YAA","","","","true","true","false","true","","true","","","VDS Pets","","55","","","","","Biweekly","","","","","","","false","","","TBD","","","","","","","","","","","","","925.257.2425","","","","","","","false","","","","","","","","","","","","","","","false","San Diego","92123","CA","5775 Chesapeake Court","","","","","","AZ;CA;NV;TX;WA","","","","","","","false","false","","","","http://www.vdspets.com","","","","false","","",""
"false","","","Prospect","PEO","PEO Broker","","","","","New York","10022","NY","850 3rd Ave, #13D","","","","","","","false","","","NY","","","false","2023-08-07T14:29:44.000Z","","","","","false","false","false","","","false","","false","","","","","true","","","","false","false","001AJ0000074hm4YAA","","","","true","true","false","true","","true","","","Adam America","","21","","","","","Semi-Monthly","","","","","","","false","","","TBD","","","","","","","","","","","","","917.684.1950","","","","","","","false","","","","","","","","","","","","","","","false","New York","10022","NY","850 3rd Ave, #13D","","","","","","FL;NY","","","","","","","false","false","","","","www.adamamericare.com","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Silver Spring","20910","MD","8403 Colesville Road","","","","","","","false","","","","","","false","2023-08-07T16:00:09.000Z","Insperity","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000074jMLYAY","","","","false","false","false","false","","false","","","Ellumen Inc.","","120","","","","","","","","","","","","false","","","","","","","","","","","","","","","","703) 253-5555","","","","","","","false","","","","","","","","","","","","","","","false","Silver Spring","20910","MD","8403 Colesville Road","","","","","","AL;AR;CA;CO;FL;GA;IL;IA;LA;MD;MI;MN;MS;NY;NC;OH;OK;PA;SC;TX;VA;WA;WI;DC","","","","","","","false","false","","","","ellumen.com","","","","false","","",""
"false","","PEO Spectrum","Prospect","PEO","Broker","","","","","Elkhart","46514","IN","22420 Challenger Drive","","","","","","","false","","","","","","false","2023-08-07T16:08:33.000Z","","","","","false","false","false","","","false","","false","","","","","false","","","","false","false","001AJ0000074jbxYAA","","","","false","false","false","false","","false","","","T R P International LLC | EMCO","","74","","","","","","","","","","","","false","","","","","","","","","","","","","","","","574) 389-9941","","","","","","","false","","","","","","","","","","","","","","","false","Elkhart","46514","IN","22420 Challenger Drive","","","","","","IN;MI;OK;TX;UT","","","","","","","false","false","","","","trpintl.com","","","","false","","",""
